x,y
-1.7431920250979838,0.07125071541154236
-1.6414933370304348,-0.014981009182344567
-2.411045702897336,-0.3202040157395613
-1.7481504107032877,-0.7585282211503748
-3.0787073185338807,0.9717137706372516
-2.2623857267622443,-0.017074917374511146
-1.4579388487036709,-1.7606288540680213
-1.676221489342182,-0.7465896487547286
-3.3301479995264924,0.3836878513322774
-0.8789060205970137,0.42094757904551316
-0.41346974610789056,-0.4985577642188958
-1.3794886331244711,0.3761961235758041
-0.8195379176275264,0.14677374866953916
0.7439673415354933,-0.25946714293754025
-1.5031285652253341,0.4162458249845206
-2.1203964824136943,1.086604501301147
-0.8437518300707814,1.300580484989688
-0.27460692018082133,-0.9806756088291227
-0.2193162962496366,-0.5174481035984629
-0.4875262414416072,-1.5387961447608032
-0.7080000973242804,-0.3461306075364031
-1.585123476814057,-0.8536522915793107
-2.7241298102476597,0.11987375795877471
1.0986249103088,-1.3044991330117124
-3.8675836452349928,-0.2426801101363557
-0.4334086940078027,-0.742348762336979
-2.762753358302534,0.5297359494901754
-0.028513490445008206,0.44396888194034734
-1.731434103181874,-1.3746750577122633
-2.7152210266854344,0.4200869816666928
-0.321722843806089,-0.09936414133569288
-1.5452314297498162,-0.6381446544928178
-2.334371796836509,-0.579885916219562
-0.19804036940958414,-0.5747912688105843
-2.3351720620024805,-0.6953992926830985
-1.564903830477641,1.1399215883397271
-0.21268160912345174,1.1893144003471143
-0.6033369123951173,-1.1680131517730978
0.09086293963097794,-0.027939719171957658
-2.0896979544963172,-0.23008131641596316
-1.0025970946147749,-0.31335650668551623
-1.4671051476923092,-0.34622295995854446
-2.1309498906742332,-0.3823926532900072
-2.7436238751348925,-0.8618958756663467
-1.402373499191025,-0.3664227228388725
-0.25577409073892593,-0.27244314119801216
-2.5821235557132463,0.5661848614952877
-1.4379645863617472,-0.8864563575681813
-2.447805259582578,-0.02114318571399729
-2.0256710989940436,0.3478102912071544
-0.4310371107187623,-0.1994414629121697
-2.261657450725009,0.3099420767215341
-1.4899411540912129,-1.10663263648874
-0.3179559858427772,-1.048214899630475
-1.0951881015493268,0.7908614811610919
-2.1464037628535464,-0.28119745055854994
0.8248174036511916,-1.0954824654300224
-1.0015810190414511,-0.2973290716405114
0.008641061684619223,-0.6270633371439116
-2.4689700648985093,-0.19182481610938498
-0.5136164364366275,0.056391732188029155
2.829944703048515,4.517740858131606
2.9887694526931896,0.9468972888408896
2.7419237470682574,4.009298235491778
1.9917695744592783,3.0332223223428816
0.9047979605687078,-0.01037543135830645
0.8500808485713768,0.3806908563898029
1.6050916207174772,1.5696165421080877
1.4103052414950936,1.134096251995569
-1.0183085242534722,1.771729340705075
2.9619401062673645,0.022297427249337535
0.4639954471023182,-1.3941257020296023
0.32000971694829206,0.1345772965136554
1.4077107448742938,2.6320653056488017
1.293048736891172,0.7553996387893536
-0.2456712884007873,-0.4901546169732815
0.9124349292251629,2.0787672978069365
-1.446718055561405,3.457266880604084
3.0255849897433627,-1.3115057369989083
0.2692953795486092,0.4689903669328303
1.8972556685415896,2.46447664012108
0.9723133886650138,1.1043753611787386
1.1463744822577517,1.9989279094111772
1.6097482919756811,2.401316400469323
3.6654503228596864,4.306218013524583
2.107101721451002,2.639329364461844
2.8362793414458825,3.529092578698916
0.5473621006616869,3.6224295062586864
1.3938711304152995,3.6326071346698905
1.0294677397933494,0.9500397916143299
1.809558635345561,1.6338201215007706
0.9478493851276485,3.5122504443897333
1.0819482629193982,2.451381072138181
1.1026001528948235,2.90471840634826
0.8068350356026759,0.1810909772999033
1.688028243267749,4.600700836877406
-0.016477431439315352,2.7204562131364027
2.9299631574334892,2.4192908730914544
-0.3316532413051748,4.418025022335596
1.7084796604503745,1.5126345408014856
0.9795502491590599,0.9290538581094722
1.434486447895964,-1.6363330860383878
-0.23233033137202208,-0.7401156944054993
1.6317566808107902,1.5097891369734766
1.437037428205144,-0.9376085364255028
0.4403367015564562,-2.1561069954934013
0.2159026204984149,1.0455995171534733
0.5469370585919564,1.6845581444314806
1.5340668622602447,2.733095093384052
1.6074945412220847,-0.5117086027159699
0.9137364308403331,0.635079861371877
0.6501050805622423,2.1909404771123744
1.6433007078945654,4.646864486260949
0.14286221582497702,1.393811303535238
0.8005329489984434,0.01065934126338804
0.8418645917152626,0.40995231922950665
-0.4409873878311285,-1.0065541895160224
1.561136107148402,0.07257409956293906
1.8928459087363334,-0.38115336870351474
1.0624025499230425,0.09215308187556327
2.2840172699492274,3.09444372146854
0.02148725549744813,0.9440433303289776
0.16409950599900994,1.8318308522335467
1.9361300934553494,-0.04669285772209016
0.4611069462088742,0.7391401699228511
2.081579338360797,1.0572114377354227
-0.5601382243977028,1.097885897026446
1.7527881102795586,-0.14505323117523358
1.644892893853764,2.0481092028975953
1.2733065465508604,1.7730530913202716
-0.5835038436632639,0.4526211290705307
0.020699003881459094,1.50762074735835
0.7909805562041354,1.6299829306331821
1.0636477000356046,2.674983956297813
2.2968990847578463,1.3518706809341705
-0.15623220130865412,1.7712782146370707
0.4536379850793515,2.589148326017456
0.6683095404596239,1.037070704444852
1.9296858708270792,0.6484583965745462
0.5425458881378028,1.4820323357629224
-2.8046998399700858,-0.14167342177204192
-2.761160966127825,2.130904521650068
-1.6877939594263138,0.4713217110436224
-1.9197259584271489,-0.08336032283575417
-2.262978077690143,0.18954928982701805
1.5599853653099067,-1.3458247182377046
-0.29016057330282746,0.6171740567333717
-2.3670049210904156,0.3341890944477831
-2.5637551536009626,-0.29120172351623785
-0.6094038162557952,-1.0886759923426965
-1.5909180147543507,0.7094038087119552
-2.4371848884968417,-0.06703564629036056
-3.4199036104587504,0.8545377424103573
-2.7921242343477655,-0.36692341165096887
-2.240214870606739,-1.1409328989730199
-1.8472515687232307,0.25161392228067264
-2.598541581051544,0.4262363982138652
-3.1952332336083815,0.14875424182249564
-3.1494974537799436,0.0006252638748558063
-1.8766869791757639,0.4757789910811858
-2.287189958712652,-1.0770742280068066
-1.7261910944648675,-0.23026000245949427
0.38679481567307095,-0.9490996856697035
-3.415170854090442,1.2684688928196757
-2.1451877446005305,0.07213203237252622
-2.8490106726350577,0.09071412654713884
-2.9633316694995524,-1.2257139797852827
-2.705951836284477,-0.44501544287724576
-1.0942473345257968,0.6984961781350962
-0.7025148359520712,-0.7780631690030347
-2.1900069578086927,-0.4259864419160646
-1.3869704379911199,1.1415663485469403
-3.059555344782975,2.0447653930640954
0.22106857105759767,0.3515237797943176
-2.2497407286346687,0.6090708172418438
-1.6624745939725936,-1.1705743735034826
-3.331772514339011,1.2447355608584032
-2.4911915138708296,-0.2898689200346859
-2.8843183115367332,-1.4409681295252634
-2.80333905790394,0.5690085100159273
-1.8755310557910256,0.3448528291824418
-1.2437821548331491,-0.13480045364122686
-2.8677967381263345,0.8841023081640118
-2.3798361661828467,-0.8857531184039074
-0.8381035036894834,-0.9515046468676632
-1.829183175752279,-0.06295824290311741
-2.8942426551625307,0.7058559281334903
-4.2580712745360785,0.034134874311203094
-4.349700331384014,1.8271430837889002
-0.3810196478396437,-0.5576478569335868
1.992973460724143,-0.17015088005059165
3.3681563248726,0.34746189281186196
0.17698464967636995,-0.9281300683142731
2.205610430353295,-0.4119169763245414
0.03208722473047172,-1.2699778891839961
1.937182366390629,0.3862817202006586
1.489174822336115,-0.3872919114392987
1.181978349153132,-0.25100068014220994
1.7406659030064144,-0.8965596288590482
1.6214266833298776,-1.804507162330416
1.9062311609713571,1.7421492333596906
1.7838313947856275,-1.4255015737453056
1.8276040427749403,-0.6694210012652773
1.5961666449095406,-0.49249331039123423
1.7949202639779243,0.4880452395471127
0.23464988619595517,-0.4378999486762518
0.9344056829521286,-0.704611029106056
2.0359256061054167,0.02886721098015357
0.730452532261421,0.8107573112946657
1.5905325295398767,-0.6110765213365501
0.980852489040837,-1.081352563179892
1.4325608261311626,-0.04996193699535899
0.8130037005588963,-1.9364584978251322
1.4311826409229444,0.035654587973586914
0.6604902626982656,-1.451614446878979
1.365805212890288,1.0814536781408026
0.9523640982357069,0.3877476076590003
1.1274227661376686,1.6253067976343716
1.8703141460527724,-0.7345879440842316
1.4519253222047392,0.2805975533156393
1.731471473187701,-0.8283833985369286
1.9888338495156332,0.18900168311987897
1.387523265160349,-1.5353779515303965
1.0863871756620722,0.6273171780426895
1.1733459645784257,0.8870926960744834
1.7596042587437146,-1.6283055576139511
2.044487069311013,-0.16877521077068136
1.2900246662622432,-1.5574889974603838
2.8001563381034114,0.03596470863525186
2.510367469200282,0.06952005341154842
3.34742966539327,-1.0952608222659541
3.894281683501057,-1.0053291924269538
4.3619154695847095,-0.3381298951164391
3.0931885009905677,-1.8687483060197592
2.5047712348865905,-2.5644844133033757
3.206426992922657,-3.080076345375849
3.2016049013433494,-1.6165893596350924
3.1606370309220826,-1.6194252550488453
3.5137470853101815,0.0430257147017516
3.708263527704469,-1.532694565839972
4.703796645004168,-0.9618775235168456
2.8483458507210173,-2.4856097798761256
2.1750520646435647,-1.9798674466992539
4.052334784448547,-1.3810488294974752
2.771465311130127,-1.2375135636874495
2.5533608245157624,-2.4263668956310718
2.7329874824882814,-2.466225841475995
4.027278354014128,-1.178540719530621
3.3539091831598626,-2.669342054140543
2.7553920919341155,-2.087190358536427
3.563554498207022,-0.39978263733753716
3.0019583261765748,-3.060753693423595
2.781575658519954,-2.040617541053426
3.0677895788378455,-1.0216070685161631
3.8358818681755174,-1.391151420823393
3.589177165169585,-1.9284002906664879
3.206507358461361,-1.7349231403392829
2.732825380257048,-1.855299573522848
3.2344347352507623,-1.18205253642034
2.8388907766003664,-2.8222682183324572
3.6055334718292604,-1.7489038201786673
2.017073529457982,-2.584583712575142
2.6844458054794953,-1.6074779399968255
3.1328949621475624,-0.6007120372224143
2.248941569731386,-1.5789957652246545
-2.853422599122571,-0.6655249622052659
-1.398464599794196,-1.4142926817282686
-2.998726222582091,-1.3271905096667913
-2.511375057130688,-0.759442669751533
-2.768717446744214,-2.0199177394969863
-3.011895994470675,-1.01509797393126
-2.313831474153142,0.3311158599625903
-2.0312245248075858,-0.9787987673853685
-2.046559059443454,-0.46398355843000955
-2.1822527529658764,-0.5275984557159374
-1.625999151243639,-1.3339859758822497
-0.3892183726598487,-0.9043329832606696
-0.41625296013538604,-1.6344011257390918
-1.9851971197037819,-1.3542335180049574
-1.5478919760260204,-0.66456369316176
-2.149191666335726,-1.0272818956425578
-2.1144690625742086,-1.1012649800485859
-2.811114104799789,-0.7003894914070234
-2.877183792448953,-0.4668437070366256
-2.5022865504495813,-0.847563514290079
-1.2069827246061384,-1.3179845632747085
-2.4537794733416316,0.3298083324833052
-2.5499112142757685,-0.3467111627208289
-2.056145690552704,-1.0768561983869616
-1.9743606896172086,-0.37407201655555544
-1.4586786301159902,-1.2550608921486317
-2.5482137776896656,-0.45786342473153396
-1.3147829974608858,-0.5676833849079393
-0.3026601759319978,-2.0888751818559843
-1.248433990901868,-1.9667978753298596
-3.1969494738640005,-1.111666110330841
-2.7977673603107784,-0.6278738581690244
-2.472864717051974,-0.9018532704071698
-2.276399040463938,-1.4699611194209887
-2.482903326990807,-0.4515301460004955
